PPD
0.2753874746006361
0.4534756839365537
0.4543189700681872
0.24424378737256855
0.27190038215679335
0.35595629237928705
0.16179865334490282
0.16189400904821782
0.289910179294152
0.2626316716534847
0.32860675190342503
0.4803491432343125
0.2908233169302422
0.4471828746582654
0.4756626078572788
0.32756713202247933
0.4284273082868069
0.452599996983092
0.20938137679695015
0.43958552324563877
0.2570642060329431
0.0
0.35248048514866903
0.21375453561052382
0.5009013992796226
0.20848282647041622
0.23646882493043578
0.34704605147113654
0.4701761865997443
0.26009314939110945
0.44800307451430116
0.46975349021098023
0.36900488335709525
0.47567712778717564
0.4790866831853806
0.45270426397191477
0.3204227492147983
0.40638979465889
0.48401669417731313
0.3549115262904694
0.382179144357804
0.24528760977679187
0.4049288295330849
0.27017099153360785
0.4803863906763981
0.2914349088740153
0.30590750908509357
0.38763094541720466
0.32530599914473457
0.4795238172958223
0.3288040017042617
0.4882494880927981
0.3413280379884355
0.489876575129933
0.4701355784105501
0.3317764305564226
0.40149762126209493
0.3082603844347086
0.47445284104347185
0.33865423515347803
0.40492433597176647
0.13450911331787951
0.38263013722694755
0.15597178587552435
0.1989477008535933
0.30304711649509103
0.47382095108656286
0.2992591993297947
